"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000005951","Shpk",-0.18,2.561,0.669743894067577,0.848439337428136,0.057,0.324
"ENSMUSG00000005674","Tomm40l",-0.11,4.64,0.670000523931622,0.848700813597942,0.063,0.197
"ENSMUSG00000022805","Maats1",0.463,-0.415,0.670241379287449,0.848850009631969,0.058,0.637
"ENSMUSG00000058886","Deaf1",-0.316,2.246,0.670251643769921,0.848850009631969,0.067,0.597
"ENSMUSG00000026740","Dnajc1",0.108,5.397,0.670269006895453,0.848850009631969,0.071,0.185
"ENSMUSG00000062458","Gm8623",0.931,-2.185,0.670496946402992,0.84890739377666,0.063,1.043
"ENSMUSG00000030638","Sh3gl3",-0.74,-2.152,0.670531990990561,0.84890739377666,0.051,1.351
"ENSMUSG00000072674","Plac9b",0.416,0.094,0.670565504327782,0.84890739377666,0.059,0.625
"ENSMUSG00000031077","Fadd",0.141,3.704,0.670481843545257,0.84890739377666,0.062,0.236
"ENSMUSG00000061244","Exoc5",0.076,6.335,0.670373583013449,0.84890739377666,0.07,0.131
"ENSMUSG00000029911","Ssbp1",0.144,3.992,0.670881258178284,0.849243501438059,0.066,0.242
"ENSMUSG00000037482","Erv3",1.28,-3.111,0.671374638800588,0.849731668899114,0.065,1.156
"ENSMUSG00000044139","Prss53",-0.483,-0.64,0.671468042064733,0.849731668899114,0.053,0.902
"ENSMUSG00000084949","Gm16249",-0.282,0.388,0.671421204236709,0.849731668899114,0.049,0.515
"ENSMUSG00000041444","Arhgap32",0.316,1.719,0.671441527859313,0.849731668899114,0.068,0.498
"ENSMUSG00000058260","Serpina9",-0.725,-2.829,0.671710743288112,0.849784243474023,0.046,1.007
"ENSMUSG00000071341","Egr4",0.65,-1.391,0.671609168405612,0.849784243474023,0.058,0.85
"ENSMUSG00000020364","Zfp354a",-0.359,-0.06,0.671625544443569,0.849784243474023,0.051,0.624
"ENSMUSG00000026516","Nvl",0.087,5.2,0.671669532755309,0.849784243474023,0.063,0.149
"ENSMUSG00000026019","Wdr12",-0.1,4.57,0.671831309663369,0.849873144983651,0.06,0.179
"ENSMUSG00000021553","Slc28a3",0.844,-2.224,0.671928805007697,0.849932850289698,0.058,0.952
"ENSMUSG00000026926","Pmpca",0.08,5.784,0.672145248218753,0.850142994341354,0.066,0.138
"ENSMUSG00000040594","Ranbp17",-0.585,-1.608,0.672320764027516,0.850301344999399,0.05,0.993
"ENSMUSG00000048230","Fbxo43",0.767,-2.194,0.672434153639207,0.850328371251362,0.056,0.824
"ENSMUSG00000099481","Xndc1",-0.137,3.527,0.672480422019347,0.850328371251362,0.058,0.246
"ENSMUSG00000056209","Npm3",0.128,4.051,0.672493097017588,0.850328371251362,0.063,0.215
"ENSMUSG00000003070","Efna2",0.384,0.253,0.672642503183373,0.85045364899309,0.058,0.582
"ENSMUSG00000086321","Gm11413",-0.448,-1.13,0.672740899411956,0.850514418544309,0.048,0.771
"ENSMUSG00000049436","Upk1b",-0.437,-0.71,0.672952478183703,0.850704236212996,0.051,0.754
"ENSMUSG00000007589","Tinf2",-0.114,4.254,0.672991728588906,0.850704236212996,0.06,0.205
"ENSMUSG00000093042","Mir3109",0.859,-1.645,0.673074941440641,0.850745782067765,0.067,1.027
"ENSMUSG00000065878","Snord34",0.597,-1.123,0.673660064420579,0.850924049762636,0.057,0.86
"ENSMUSG00000075425","Gm13547",0.535,-1.081,0.673383978867296,0.850924049762636,0.055,0.722
"ENSMUSG00000078350","Smim1",-0.461,-0.734,0.673698256807851,0.850924049762636,0.052,0.814
"ENSMUSG00000004105","Angptl2",-0.284,0.606,0.673649158148807,0.850924049762636,0.051,0.518
"ENSMUSG00000062783","Csprs",-0.238,1.325,0.673717378705069,0.850924049762636,0.053,0.427
"ENSMUSG00000054545","Ugt1a6a",-0.229,2.509,0.67374444643897,0.850924049762636,0.061,0.431
"ENSMUSG00000032840","2410131K14Rik",0.132,3.974,0.673573923694541,0.850924049762636,0.063,0.223
"ENSMUSG00000032534","Cep63",-0.118,4.218,0.673571420583297,0.850924049762636,0.061,0.214
"ENSMUSG00000037210","Fam193a",0.091,5.694,0.673449921977576,0.850924049762636,0.069,0.157
"ENSMUSG00000041168","Lonp1",-0.078,5.851,0.673769900924611,0.850924049762636,0.065,0.142
"ENSMUSG00000005610","Eif4g2",-0.07,9.502,0.673346824160437,0.850924049762636,0.082,0.129
"ENSMUSG00000031644","Nek1",0.145,3.724,0.674016907764398,0.851172386772498,0.063,0.245
"ENSMUSG00000066652","Lefty2",1.682,-3.34,0.674510241748686,0.851350019799021,0.077,1.386
"ENSMUSG00000063129","Aldoart2",1.18,-2.925,0.674402645136247,0.851350019799021,0.064,1.044
"ENSMUSG00000097119","B230354K17Rik",0.207,2.588,0.674441968184236,0.851350019799021,0.063,0.34
"ENSMUSG00000050017","Pitpnb",-0.105,4.561,0.674401435647424,0.851350019799021,0.061,0.191
"ENSMUSG00000031197","Vbp1",0.093,5.012,0.674386757069119,0.851350019799021,0.063,0.16
"ENSMUSG00000054843","Atrnl1",0.08,5.764,0.674209632594198,0.851350019799021,0.066,0.139
"ENSMUSG00000060636","Rpl35a",0.082,8.43,0.674463303880463,0.851350019799021,0.084,0.144
"ENSMUSG00000037363","Letm2",-0.227,1.698,0.674659332655586,0.851474598791104,0.055,0.413
"ENSMUSG00000051509","Olfr414",-0.274,0.579,0.674845778050916,0.851646300037668,0.05,0.48
"ENSMUSG00000017999","Ddx27",-0.079,5.364,0.674975391604352,0.851746259975382,0.06,0.144
"ENSMUSG00000061613","U2af1",-0.081,5.619,0.675139802939219,0.85189011275888,0.063,0.147
"ENSMUSG00000031601","Cnot7",-0.085,5.389,0.675407704462106,0.852164518031857,0.062,0.155
"ENSMUSG00000054309","Cpsf3",-0.076,5.92,0.675510869451535,0.852203160942671,0.064,0.138
"ENSMUSG00000002147","Stat6",-0.071,7.807,0.675539196403544,0.852203160942671,0.077,0.13
"ENSMUSG00000073435","Nme3",-0.153,3.119,0.675626129361142,0.852249203788039,0.057,0.282
"ENSMUSG00000090891","D6Ertd527e",0.423,-0.445,0.676107761986969,0.852394989956034,0.054,0.592
"ENSMUSG00000077734","Snord83b",0.449,-0.39,0.676255054452134,0.852394989956034,0.057,0.622
"ENSMUSG00000032372","Plscr2",-0.325,0.158,0.676247373924248,0.852394989956034,0.051,0.576
"ENSMUSG00000059842","Zfp341",-0.181,2.576,0.67590659037131,0.852394989956034,0.057,0.328
"ENSMUSG00000033970","Rfc3",-0.151,3.062,0.676255530546611,0.852394989956034,0.056,0.277
"ENSMUSG00000035845","Alg12",-0.14,3.59,0.676202821743482,0.852394989956034,0.059,0.257
"ENSMUSG00000044876","Zfp444",0.129,3.83,0.676077848322481,0.852394989956034,0.061,0.219
"ENSMUSG00000092558","Med20",-0.122,3.949,0.676296581272372,0.852394989956034,0.059,0.223
"ENSMUSG00000028060","2810403A07Rik",0.134,4.025,0.675922156400417,0.852394989956034,0.064,0.229
"ENSMUSG00000024829","Mrpl21",0.123,4.069,0.675959030825853,0.852394989956034,0.062,0.21
"ENSMUSG00000002320","Tm9sf1",0.082,5.681,0.676120879749958,0.852394989956034,0.065,0.143
"ENSMUSG00000030204","Ddx47",0.081,5.724,0.676578920425184,0.852687246222013,0.066,0.141
"ENSMUSG00000020474","Polm",-0.12,3.806,0.676649336931453,0.852712394322298,0.057,0.22
"ENSMUSG00000079071","Gm14085",-0.347,0.294,0.676844407332918,0.852767431785836,0.053,0.644
"ENSMUSG00000073427","Gm4924",-0.302,0.57,0.676802047624727,0.852767431785836,0.052,0.56
"ENSMUSG00000022956","Atp5o",0.08,6.175,0.676787498135993,0.852767431785836,0.069,0.141
"ENSMUSG00000041966","Dcaf17",0.159,3.568,0.677099942125627,0.853025782601867,0.064,0.27
"ENSMUSG00000021185","9030617O03Rik",-0.107,4.329,0.677291788153535,0.853203864337143,0.059,0.196
"ENSMUSG00000094763","Gm1647",1.522,-3.068,0.677416178284374,0.853213095220637,0.077,1.175
"ENSMUSG00000007944","Ttc9b",1.152,-2.683,0.677374929604788,0.853213095220637,0.066,1.129
"ENSMUSG00000078502","Gm13212",0.148,3.715,0.677501083659043,0.853213095220637,0.064,0.251
"ENSMUSG00000033596","Rfwd3",-0.08,5.36,0.677459469125945,0.853213095220637,0.061,0.147
"ENSMUSG00000022386","Trmu",0.207,2.708,0.677680688093382,0.853375681302777,0.064,0.343
"ENSMUSG00000058975","Kcnc1",-0.365,-0.638,0.67776393792982,0.853416916776311,0.047,0.653
"ENSMUSG00000028933","Xrcc2",0.281,1.65,0.677876749827226,0.853495366856454,0.063,0.449
"ENSMUSG00000022580","Rhpn1",0.653,-1.221,0.678019826493503,0.853537463575394,0.061,0.836
"ENSMUSG00000039787","Cercam",0.173,3.783,0.678056691730645,0.853537463575394,0.069,0.294
"ENSMUSG00000027010","Slc25a12",0.099,5.179,0.678094111994757,0.853537463575394,0.066,0.172
"ENSMUSG00000008373","Prpf31",-0.084,5.502,0.678112229169113,0.853537463575394,0.063,0.155
"ENSMUSG00000054679","Srsf12",-0.811,-2.997,0.678329985838977,0.853747959236335,0.048,1.009
"ENSMUSG00000038540","Tmc3",-0.391,-0.835,0.678580804631999,0.853936434068477,0.047,0.643
"ENSMUSG00000021276","Cinp",-0.137,3.411,0.67855727633102,0.853936434068477,0.057,0.251
"ENSMUSG00000020130","Tbc1d15",0.072,6.53,0.678663750385108,0.853977217514898,0.069,0.128
"ENSMUSG00000078689","Mup6",1.188,-2.92,0.678799381077152,0.854084284545176,0.064,1.058
"ENSMUSG00000062743","Zfp677",-0.179,2.573,0.678894740852379,0.854140669415792,0.056,0.33
"ENSMUSG00000025487","Psmd13",-0.074,5.978,0.678975168552316,0.854178260735336,0.064,0.136
"ENSMUSG00000093565","Rab26os",0.447,-0.446,0.679208749559753,0.854408505178344,0.056,0.653
"ENSMUSG00000024012","Mtch1",0.074,6.291,0.67938846828527,0.854570964499367,0.068,0.132
"ENSMUSG00000057440","Mpp7",0.166,3.072,0.679608086988999,0.854719965312601,0.06,0.281
"ENSMUSG00000045752","Tssc4",-0.158,3.179,0.679604947539519,0.854719965312601,0.058,0.296
"ENSMUSG00000029726","Mepce",0.093,4.779,0.679928226421741,0.855058954385248,0.06,0.163
"ENSMUSG00000024592","C330018D20Rik",0.164,3.087,0.680000124675843,0.855085734988272,0.06,0.278
"ENSMUSG00000060121","Gemin2",-0.167,2.947,0.680126480027164,0.855180985155072,0.057,0.313
"ENSMUSG00000098766","Mir6386",-0.564,-2.313,0.680217621137107,0.855231946575508,0.045,0.839
"ENSMUSG00000034006","Pqlc1",-0.08,5.665,0.680284982660362,0.855253004761163,0.063,0.147
"ENSMUSG00000070574","2310016G11Rik",1.792,-3.382,0.68040995459299,0.855316466786916,0.08,1.407
"ENSMUSG00000024181","Mrpl28",0.105,4.366,0.680487310893792,0.855316466786916,0.06,0.182
"ENSMUSG00000042772","Smg7",-0.078,6.197,0.680444002976491,0.855316466786916,0.067,0.145
"ENSMUSG00000026455","Klhl12",0.262,1.417,0.680566570265417,0.855352465923765,0.058,0.425
"ENSMUSG00000025759","Mfsd8",-0.134,3.621,0.680683985410771,0.855425032570771,0.058,0.249
"ENSMUSG00000026767","Fam188a",0.117,4.534,0.680725554088008,0.855425032570771,0.064,0.203
"ENSMUSG00000032410","Xrn1",0.087,5.501,0.681130679834304,0.855806842727345,0.065,0.153
"ENSMUSG00000001909","Trmt1",-0.073,5.864,0.681080445485566,0.855806842727345,0.062,0.135
"ENSMUSG00000038346","Zfp384",-0.075,6.538,0.681192330010877,0.85582066858913,0.069,0.139
"ENSMUSG00000035578","Iqcg",0.567,-1.198,0.681316321204052,0.855849181958524,0.056,0.745
"ENSMUSG00000025409","Mbd6",-0.072,6.814,0.681273766993225,0.855849181958524,0.069,0.135
"ENSMUSG00000064741","Snord14a",2.048,-3.357,0.681496165528059,0.856011462505994,0.094,1.411
"ENSMUSG00000047496","Rnf152",0.376,-0.003,0.681615291065272,0.856033830428908,0.054,0.581
"ENSMUSG00000038732","Mboat1",0.293,1.451,0.681594833139344,0.856033830428908,0.062,0.47
"ENSMUSG00000039954","Stk32a",-0.99,-2.97,0.681836567859098,0.856169645086302,0.055,1.032
"ENSMUSG00000021959","Lats2",-0.086,5.089,0.681875433990499,0.856169645086302,0.06,0.16
"ENSMUSG00000020163","Uqcr11",0.086,5.385,0.681869226408212,0.856169645086302,0.064,0.152
"ENSMUSG00000070002","Ell",0.081,6.149,0.682024591517062,0.856293301690713,0.069,0.144
"ENSMUSG00000020895","Tmem107",-0.247,0.956,0.682231153901956,0.856489007328028,0.05,0.448
"ENSMUSG00000027122","Arl14ep",-0.132,3.749,0.682322753460587,0.856540367578708,0.059,0.248
"ENSMUSG00000097233","LOC102631780",-0.425,-0.999,0.682540198312513,0.856749685862788,0.048,0.756
"ENSMUSG00000002617","Zfp40",-0.198,2.164,0.682611414167325,0.856775434643055,0.055,0.377
"ENSMUSG00000024670","Cd6",-0.243,1.537,0.68280208137084,0.856951097074009,0.054,0.461
"ENSMUSG00000040048","Ndufb10",-0.077,5.454,0.682966502102411,0.85704453292465,0.06,0.143
"ENSMUSG00000025417","Pip4k2c",-0.07,6.359,0.682977966644771,0.85704453292465,0.065,0.131
"ENSMUSG00000001985","Grik3",0.598,-1.647,0.683194184680018,0.857252196682479,0.052,0.787
"ENSMUSG00000029703","Lrwd1",0.114,5.022,0.683360290304189,0.857396954674798,0.068,0.202
"ENSMUSG00000031028","Tub",-0.715,-2.971,0.683654033089202,0.857701822788725,0.045,1.044
"ENSMUSG00000020826","Nos2",0.863,-0.988,0.683742982742836,0.857749734401517,0.075,1.161
"ENSMUSG00000044052","Ccr10",-0.507,-1.624,0.684032734955043,0.858049525296587,0.048,0.724
"ENSMUSG00000032565","Nudt16",-0.152,3.485,0.684257896383813,0.858268255128687,0.06,0.287
"ENSMUSG00000027774","Gfm1",0.082,5.285,0.68434381661501,0.858312314492721,0.061,0.146
"ENSMUSG00000038299","Wdr36",-0.084,4.927,0.684429527922421,0.858356105301549,0.057,0.158
"ENSMUSG00000034659","Tmem109",-0.073,6.496,0.684492266260392,0.858371080910434,0.067,0.138
"ENSMUSG00000028794","A3galt2",0.418,-0.1,0.684635230230161,0.858486651857321,0.057,0.624
"ENSMUSG00000061313","Ddhd2",0.085,5.097,0.684863121915789,0.858695639366452,0.06,0.151
"ENSMUSG00000020650","Bcap29",-0.083,5.26,0.684903528664992,0.858695639366452,0.06,0.156
"ENSMUSG00000060166","Zdhhc8",0.119,3.989,0.684958128021085,0.858700381875532,0.059,0.208
"ENSMUSG00000042078","Svop",0.493,-1.03,0.68542181746683,0.859016173519546,0.053,0.701
"ENSMUSG00000039328","Rnf122",-0.439,-0.807,0.685399384586549,0.859016173519546,0.049,0.838
"ENSMUSG00000032060","Cryab",0.853,-0.564,0.685464201901856,0.859016173519546,0.08,1.167
"ENSMUSG00000033931","Rbm34",-0.167,2.867,0.685318811472188,0.859016173519546,0.056,0.319
"ENSMUSG00000025290","Rps24",0.083,8.94,0.685391679652728,0.859016173519546,0.083,0.152
"ENSMUSG00000049648","Olfr273",0.897,-2.521,0.685759312797531,0.859322274204871,0.056,1.083
"ENSMUSG00000087594","BC039771",-0.379,-0.547,0.686013104709182,0.859466778517445,0.048,0.723
"ENSMUSG00000024382","Ercc3",-0.078,5.387,0.685960302692441,0.859466778517445,0.06,0.146
"ENSMUSG00000015092","Edf1",0.074,6.301,0.68606485517846,0.859466778517445,0.067,0.134
"ENSMUSG00000006699","Cdc42",-0.067,9.345,0.68607807879168,0.859466778517445,0.078,0.129
"ENSMUSG00000005973","Rcn1",-0.214,1.592,0.686227921837331,0.859590765248867,0.052,0.406
"ENSMUSG00000003623","Crot",0.102,4.764,0.686341345698158,0.859669117160142,0.062,0.182
"ENSMUSG00000048799","Cep120",-0.073,5.666,0.686494213706353,0.859796859117251,0.06,0.138
"ENSMUSG00000062006","Rpl34",0.083,8.08,0.686596150815363,0.859860798671757,0.08,0.152
"ENSMUSG00000072872","Rybp",0.084,5.287,0.686768317110095,0.860012673968163,0.062,0.15
"ENSMUSG00000085828","Gm15612",-1.007,-2.988,0.686868246020816,0.860025041221017,0.056,1.065
"ENSMUSG00000045975","C2cd2",0.122,4.031,0.686879983212146,0.860025041221017,0.06,0.216
"ENSMUSG00000025724","Sec11a",0.077,5.768,0.687003322519757,0.86011574008586,0.064,0.139
"ENSMUSG00000056043","Rgs9bp",0.754,-1.903,0.687184114769823,0.860214621185308,0.058,0.912
"ENSMUSG00000038173","Enpp6",0.557,-1.08,0.687160875217069,0.860214621185308,0.056,0.751
"ENSMUSG00000027433","Xrn2",0.076,6.658,0.687416888553609,0.860442265391029,0.071,0.138
"ENSMUSG00000024033","Rsph1",0.494,-0.609,0.687570244795486,0.860570476005786,0.057,0.731
"ENSMUSG00000032606","Nicn1",0.19,2.635,0.687737070410633,0.860715524796243,0.06,0.325
"ENSMUSG00000087469","Gm16142",0.749,-2.266,0.687809890319077,0.860742910953993,0.053,0.886
"ENSMUSG00000098663","Mir6958",-0.851,-3.076,0.687887669038749,0.86077649817956,0.049,1.018
"ENSMUSG00000078861","Zfp931",0.237,2.139,0.687986817757076,0.860836819434215,0.061,0.401
"ENSMUSG00000022400","Rbx1",-0.079,5.151,0.68817766200353,0.861011856399796,0.058,0.148
"ENSMUSG00000022408","Fam83f",-0.147,3.132,0.688440231855974,0.861276600126028,0.056,0.279
"ENSMUSG00000074591","Ankub1",0.851,-1.372,0.688547558813771,0.861347101631263,0.069,1.096
"ENSMUSG00000039480","Nt5dc1",0.123,4.121,0.688659329785008,0.861423151580951,0.061,0.219
"ENSMUSG00000040187","Arntl2",-0.359,-0.456,0.688850604390134,0.86153486144508,0.047,0.706
"ENSMUSG00000032417","Rwdd2a",0.317,0.427,0.688810463585425,0.86153486144508,0.054,0.496
"ENSMUSG00000022587","Ly6e",0.076,8.413,0.688922726253793,0.861561295754633,0.08,0.14
"ENSMUSG00000060510","Zfp266",0.118,4.058,0.689038747355941,0.861642622128372,0.06,0.21
"ENSMUSG00000021238","Aldh6a1",-0.114,3.939,0.689133045662573,0.861696774130987,0.056,0.218
"ENSMUSG00000028020","Glrb",-0.299,0.431,0.689242612042099,0.861770008012385,0.05,0.575
"ENSMUSG00000046671","Mtfr1l",0.075,5.754,0.689351160037332,0.861841957850757,0.063,0.136
"ENSMUSG00000028990","Lzic",0.158,3.4,0.689418388108565,0.86186224178875,0.061,0.278
"ENSMUSG00000029146","Snx17",0.094,5.871,0.689515647233992,0.861920062654238,0.069,0.172
"ENSMUSG00000063428","Ddo",-0.608,-3.136,0.689758149793783,0.862134945629537,0.04,1.032
"ENSMUSG00000046275","Tusc5",-0.661,-2.196,0.689972228124649,0.862134945629537,0.048,1.217
"ENSMUSG00000085912","Trp53cor1",-0.705,-2.154,0.689890576558721,0.862134945629537,0.05,1.216
"ENSMUSG00000018809","Smyd4",-0.164,2.819,0.690049384680961,0.862134945629537,0.056,0.315
"ENSMUSG00000034203","Chchd4",-0.138,3.356,0.689915117992382,0.862134945629537,0.056,0.264
"ENSMUSG00000035958","Tdp2",-0.146,3.55,0.689904909132767,0.862134945629537,0.059,0.281
"ENSMUSG00000005374","Tbl2",-0.114,3.886,0.690095708047409,0.862134945629537,0.056,0.218
"ENSMUSG00000050212","Eva1b",-0.104,4.149,0.690027145972225,0.862134945629537,0.056,0.199
"ENSMUSG00000026815","Gfi1b",0.615,-1.977,0.690156842571678,0.86214758082178,0.05,0.742
"ENSMUSG00000008958","Vps72",-0.091,4.853,0.690220711120082,0.862163629250971,0.058,0.174
"ENSMUSG00000079407","1700110I01Rik",-0.525,-1.532,0.69057399528702,0.862541161383699,0.048,0.942
"ENSMUSG00000054206","Gzmm",0.542,-1.317,0.690697414801798,0.862631553238787,0.052,0.774
"ENSMUSG00000033669","Zfp7",-0.201,1.883,0.690862484523101,0.862773946010743,0.052,0.391
"ENSMUSG00000033845","Mrpl15",-0.098,4.55,0.691195358946308,0.863125862804811,0.058,0.187
"ENSMUSG00000024379","Tslp",0.593,-2.094,0.691557867009816,0.863514729677962,0.048,0.752
"ENSMUSG00000050558","Prokr2",-0.475,-1.229,0.691685320906026,0.8635930848629,0.049,0.794
"ENSMUSG00000040195","1700012D01Rik",-0.14,3.55,0.691722831318461,0.8635930848629,0.058,0.27
"ENSMUSG00000041215","Yeats2",0.095,4.584,0.691883031989189,0.863729275602344,0.058,0.171
"ENSMUSG00000065999","Zfp985",0.362,0.232,0.692121976457477,0.863836114792706,0.056,0.562
"ENSMUSG00000070699","Sars2",0.139,3.524,0.692117078565224,0.863836114792706,0.059,0.247
"ENSMUSG00000021876","Rnase4",-0.08,6.437,0.692072557951807,0.863836114792706,0.067,0.157
"ENSMUSG00000031791","Tmem38a",0.386,0.438,0.692279823038277,0.863905505479714,0.059,0.627
"ENSMUSG00000032641","Gpr19",0.383,0.877,0.692254069373252,0.863905505479714,0.064,0.613
"ENSMUSG00000039648","Kyat1",0.202,2.399,0.692331105793193,0.863905702680061,0.059,0.345
"ENSMUSG00000032705","Exd2",0.111,4.177,0.692426167182894,0.863938080936302,0.059,0.201
"ENSMUSG00000023087","Noct",-0.067,8.579,0.692459306912136,0.863938080936302,0.075,0.131
"ENSMUSG00000020793","Galr2",-0.572,-2.13,0.692595721636048,0.864044481668951,0.046,0.962
"ENSMUSG00000044647","Csrnp3",1.019,-2.662,0.692670970532705,0.864060819448664,0.06,1.175
"ENSMUSG00000031767","Nudt7",-0.163,2.576,0.692759314966137,0.864060819448664,0.053,0.319
"ENSMUSG00000064284","Cdpf1",0.178,2.973,0.692762219309415,0.864060819448664,0.061,0.312
"ENSMUSG00000035849","Krt222",-0.538,-2.214,0.692869178516792,0.864111116279353,0.044,0.934
"ENSMUSG00000029501","Ankle2",0.109,5.26,0.692904818652221,0.864111116279353,0.067,0.2
"ENSMUSG00000032547","Ryk",-0.268,0.83,0.69315707604745,0.864342627475872,0.051,0.507
"ENSMUSG00000047604","Frat2",0.236,1.891,0.693243912307994,0.864342627475872,0.058,0.406
"ENSMUSG00000042682","Selenok",0.072,6.296,0.693214915192281,0.864342627475872,0.066,0.133
"ENSMUSG00000032224","Fam81a",-0.362,-0.66,0.693411933966644,0.864475397716549,0.046,0.687
"ENSMUSG00000059883","Irak4",0.083,5.175,0.693452717247475,0.864475397716549,0.06,0.152
"ENSMUSG00000030905","Crym",0.743,-2.52,0.693875707016911,0.864566533477317,0.05,0.972
"ENSMUSG00000041559","Fmod",0.944,-2.38,0.694139098109191,0.864566533477317,0.061,1.054
"ENSMUSG00000069911","Fam196b",0.693,-2.173,0.694076914278831,0.864566533477317,0.052,0.766
"ENSMUSG00000078127","Fam170b",-0.599,-1.622,0.694187510659331,0.864566533477317,0.05,1.104
"ENSMUSG00000060093","Hist1h4a",-0.417,-1.357,0.693950676651411,0.864566533477317,0.044,0.744
"ENSMUSG00000085453","Gm12018",-0.309,-0.057,0.694253401149234,0.864566533477317,0.048,0.553
"ENSMUSG00000085622","3110056K07Rik",0.265,1.3,0.69426834955928,0.864566533477317,0.057,0.438
"ENSMUSG00000078570","1110065P20Rik",-0.195,2.281,0.694212586655413,0.864566533477317,0.055,0.384
"ENSMUSG00000035382","Pcsk7",0.55,2.639,0.694106004570776,0.864566533477317,0.091,0.878
"ENSMUSG00000025237","Parp6",-0.128,3.532,0.694288012624826,0.864566533477317,0.055,0.248
"ENSMUSG00000045410","Akr1e1",0.119,3.913,0.694293280819457,0.864566533477317,0.058,0.214
"ENSMUSG00000035666","Gtf3c4",-0.099,4.293,0.694043407478556,0.864566533477317,0.056,0.191
"ENSMUSG00000020109","Dnajb12",0.086,5.032,0.69417197461488,0.864566533477317,0.059,0.158
"ENSMUSG00000068479","Mfap1a",-0.08,5.072,0.693680525328175,0.864566533477317,0.057,0.155
"ENSMUSG00000037851","Iars",0.076,5.716,0.693891436025518,0.864566533477317,0.062,0.141
"ENSMUSG00000047878","A4galt",-0.376,-1.059,0.694619869122933,0.864590936096002,0.044,0.675
