"Ensembl_ID","Gene_symbol","Log_FoldChange","logCPM","PValue","FDR_adjusted_P.value","Power","BCOV"
"ENSMUSG00000070063","Snora33",0.494,0.532,0.350402674662188,0.548972679659959,0.093,0.413
"ENSMUSG00000033430","Terf2ip",-0.229,4.113,0.350527853224806,0.549083844521107,0.139,0.203
"ENSMUSG00000067367","Lyar",0.198,4.656,0.350538221816051,0.549083844521107,0.143,0.176
"ENSMUSG00000030407","Qpctl",0.246,3.826,0.350748896407533,0.549366470151456,0.136,0.217
"ENSMUSG00000094076","Gm4767",0.667,0.158,0.350798174534457,0.549396278862207,0.109,0.557
"ENSMUSG00000098325","Mir7048",-0.724,-1.313,0.350880340639027,0.549477584909673,0.075,0.55
"ENSMUSG00000092118","Fancf",0.422,1.189,0.350948345862441,0.549489333182086,0.1,0.352
"ENSMUSG00000036810","Cnep1r1",0.194,4.592,0.350948143551149,0.549489333182086,0.139,0.172
"ENSMUSG00000068854","Hist2h2be",-0.337,2.632,0.351018230824537,0.549551382925089,0.125,0.295
"ENSMUSG00000006587","Snai3",0.409,1.485,0.35105640373771,0.549563778117019,0.106,0.349
"ENSMUSG00000025403","Shmt2",0.175,5.411,0.351110947818851,0.549601797326922,0.158,0.156
"ENSMUSG00000062353","Gm15772",0.739,0.159,0.351141626146116,0.549602455606898,0.12,0.624
"ENSMUSG00000076309","Mir147",1.339,-2.204,0.351518134444323,0.550144355854444,0.099,1.045
"ENSMUSG00000032518","Rpsa",0.264,3.524,0.351782893869278,0.55046851233865,0.132,0.234
"ENSMUSG00000039201","Tbc1d25",-0.239,3.819,0.351785867167312,0.55046851233865,0.132,0.212
"ENSMUSG00000041912","Tdrkh",-0.485,1.016,0.352063184153498,0.55080839924929,0.106,0.417
"ENSMUSG00000078861","Zfp931",0.361,1.914,0.35206372579191,0.55080839924929,0.108,0.31
"ENSMUSG00000053228","Ceacam3",0.986,-2.481,0.352220531275248,0.551006263894894,0.07,0.581
"ENSMUSG00000055210","Foxd2",-0.491,0.296,0.352296521486539,0.551077679665992,0.086,0.406
"ENSMUSG00000047466","8030462N17Rik",-0.201,4.502,0.352441057884781,0.55125629685862,0.139,0.179
"ENSMUSG00000039738","Slx4",-0.201,5.434,0.352530347965378,0.551307700844711,0.174,0.181
"ENSMUSG00000017264","Exosc10",-0.171,5.907,0.35253462592553,0.551307700844711,0.174,0.154
"ENSMUSG00000040265","Dnm3",-0.519,1.269,0.352608891212428,0.551376368800151,0.121,0.454
"ENSMUSG00000029607","Ankrd61",-0.387,1.412,0.352644948212562,0.551385283578633,0.098,0.332
"ENSMUSG00000013663","Pten",-0.175,7.49,0.352688436650987,0.551405815400975,0.222,0.159
"ENSMUSG00000093865","Lrit3",1.771,-2.9,0.353002320956327,0.551799340790031,0.108,1.085
"ENSMUSG00000034290","Nek9",-0.172,7.132,0.352987874580855,0.551799340790031,0.212,0.157
"ENSMUSG00000098112","Bin2",-0.179,7.558,0.353031278315401,0.551799340790031,0.225,0.163
"ENSMUSG00000074812","Spdye4c",1.318,-3.103,0.353098813929472,0.55185741320039,0.076,0.607
"ENSMUSG00000042763","Maneal",-0.589,-0.391,0.35322913076452,0.552013587817839,0.082,0.472
"ENSMUSG00000100157","2310034O05Rik",1.158,-2.345,0.353312913168685,0.552049527294279,0.084,0.774
"ENSMUSG00000037887","Dusp8",-0.325,3.329,0.353298278382332,0.552049527294279,0.147,0.289
"ENSMUSG00000022711","Pmm2",0.166,5.489,0.353389794199222,0.552122159111875,0.155,0.149
"ENSMUSG00000049252","Lrp1b",0.72,-1.577,0.353442886268904,0.552157614706147,0.069,0.54
"ENSMUSG00000058905","Gm10051",0.991,-2.01,0.353561210594888,0.552294962955413,0.081,0.651
"ENSMUSG00000073436","Eme2",-0.206,4.987,0.353772488159103,0.552577476560491,0.159,0.185
"ENSMUSG00000062257","Opcml",0.449,1.309,0.353906007004115,0.552738496235834,0.108,0.392
"ENSMUSG00000034601","2700049A03Rik",-0.229,4.067,0.353985887048487,0.552815721120172,0.137,0.203
"ENSMUSG00000020372","Rack1",-0.182,10.093,0.354038744474742,0.552850735440098,0.253,0.166
"ENSMUSG00000032452","Clstn2",0.801,-1.013,0.354177552031627,0.553019948001589,0.09,0.638
"ENSMUSG00000021193","Pitrm1",0.169,5.418,0.354214452551113,0.553030025454566,0.154,0.152
"ENSMUSG00000043913","Ccdc60",-0.556,-0.027,0.354256053684586,0.553047439546783,0.088,0.443
"ENSMUSG00000018566","Slc2a4",-0.689,-0.696,0.354463739372826,0.553324111547612,0.086,0.553
"ENSMUSG00000028980","H6pd",-0.208,6.623,0.35454246075803,0.553399437759633,0.213,0.19
"ENSMUSG00000020248","Nfyb",-0.197,4.672,0.354740102464458,0.553660355831278,0.142,0.177
"ENSMUSG00000035121","Neil2",0.534,0.092,0.35477345071007,0.553664830199992,0.088,0.434
"ENSMUSG00000033837","Foxh1",1.737,-2.986,0.355090047825883,0.553984783691805,0.103,1.01
"ENSMUSG00000053749","Gm9920",0.521,-0.042,0.355088356667311,0.553984783691805,0.082,0.418
"ENSMUSG00000085457","1110046J04Rik",-0.473,0.63,0.355070386721499,0.553984783691805,0.092,0.398
"ENSMUSG00000003778","Brd8",-0.17,6.75,0.355161462568326,0.553984783691805,0.2,0.155
"ENSMUSG00000038127","Ccdc50",-0.209,6.836,0.355112823992623,0.553984783691805,0.218,0.191
"ENSMUSG00000007564","Ppp2r1a",0.167,7.601,0.355139979982092,0.553984783691805,0.221,0.152
"ENSMUSG00000053580","Tanc2",-0.288,4.725,0.355260531888437,0.554091731171352,0.186,0.26
"ENSMUSG00000029718","Pcolce",-0.268,6.024,0.355302013940671,0.554108850452334,0.216,0.244
"ENSMUSG00000053205","Styx",0.94,0.116,0.355380069188823,0.554182999377213,0.144,0.814
"ENSMUSG00000022905","Kpna1",-0.184,6.496,0.355461296956806,0.554214506259521,0.2,0.167
"ENSMUSG00000028163","Nfkb1",0.179,7.891,0.355450771696014,0.554214506259521,0.229,0.164
"ENSMUSG00000041153","Osgin2",-0.212,5.017,0.355577648597235,0.554348331398178,0.163,0.192
"ENSMUSG00000071723","Gspt2",-0.554,0.234,0.355609450819424,0.554350331675594,0.094,0.47
"ENSMUSG00000004542","Psg19",-1.036,-2.496,0.355690755082748,0.554401213996632,0.072,0.765
"ENSMUSG00000049420","Tmem200a",0.651,-1.088,0.355703135207925,0.554401213996632,0.073,0.492
"ENSMUSG00000074028","Slc22a13",1.408,-2.52,0.355767550548422,0.554454035878295,0.096,0.947
"ENSMUSG00000097557","C130060C02Rik",0.979,-2.153,0.355829288179876,0.554455107703463,0.076,0.746
"ENSMUSG00000028838","Extl1",0.341,2.274,0.355828368232059,0.554455107703463,0.114,0.299
"ENSMUSG00000052217","Hbb-bh1",1.273,-2.981,0.356109951973232,0.554844841966184,0.076,0.681
"ENSMUSG00000076144","Mir709",-1.446,-3.242,0.356183767182856,0.554912252089321,0.078,0.842
"ENSMUSG00000030584","Dpf1",0.607,-0.637,0.356247369252853,0.554963740575371,0.079,0.483
"ENSMUSG00000038429","Usp5",0.174,6.337,0.35630579039445,0.555007150049292,0.19,0.158
"ENSMUSG00000041440","Gk5",-0.354,2.39,0.356446708167137,0.55517904365871,0.121,0.313
"ENSMUSG00000041986","Elmod1",-0.921,-0.631,0.356515335907203,0.555238323023102,0.115,0.753
"ENSMUSG00000014301","Pam16",0.446,2.221,0.356876667201227,0.55570576794197,0.14,0.397
"ENSMUSG00000036526","Card11",-0.238,7.086,0.356850213188799,0.55570576794197,0.23,0.218
"ENSMUSG00000076218","Mir692-1",1.316,-2.806,0.356997061508296,0.555804263166908,0.083,0.722
"ENSMUSG00000025257","Ribc1",-0.666,-0.295,0.357003299328447,0.555804263166908,0.094,0.557
"ENSMUSG00000035601","Trmt10b",-0.3,2.94,0.357031718929282,0.555804263166908,0.124,0.267
"ENSMUSG00000025316","Banp",-0.234,4.421,0.357073824190298,0.555822173501805,0.151,0.211
"ENSMUSG00000032328","Tmem30a",-0.175,7.186,0.357175651157961,0.555933035786906,0.212,0.161
"ENSMUSG00000060038","Dhps",0.209,4.605,0.357271231306768,0.556034156923669,0.146,0.189
"ENSMUSG00000086391","1700042O10Rik",1.577,-3.088,0.357459211604594,0.556279054111193,0.089,1.017
"ENSMUSG00000048015","Neurod4",-1.13,-2.65,0.35753904342333,0.556355622782607,0.076,0.622
"ENSMUSG00000022496","Tnfrsf17",-1.263,-1.808,0.357693988652679,0.55646558701921,0.109,0.912
"ENSMUSG00000004748","Mtfp1",-0.455,0.866,0.357661640048542,0.55646558701921,0.096,0.383
"ENSMUSG00000042599","Kdm7a",-0.169,7.662,0.357701618257889,0.55646558701921,0.222,0.155
"ENSMUSG00000051113","Fam71e1",-1.193,-3.014,0.35779313107041,0.556560283699832,0.07,0.849
"ENSMUSG00000020464","Pnpt1",0.179,5.307,0.35786894106157,0.556630539941973,0.155,0.162
"ENSMUSG00000042096","Dao",0.717,-1.504,0.35809933240748,0.556908665793266,0.071,0.502
"ENSMUSG00000073755","5730409E04Rik",-0.332,2.581,0.358109073797916,0.556908665793266,0.121,0.294
"ENSMUSG00000044067","Gpr22",-1.189,-2.917,0.358277059152741,0.557122207212601,0.073,0.687
"ENSMUSG00000097121","D130020L05Rik",0.406,1.324,0.358319802862031,0.557140977502647,0.1,0.347
"ENSMUSG00000053950","Adnp2",0.206,4.725,0.358374415906188,0.557178198281264,0.149,0.186
"ENSMUSG00000044716","Dok7",-0.849,-1.499,0.358511976819233,0.557252476183241,0.081,0.673
"ENSMUSG00000024487","Yipf5",0.196,4.821,0.358476827710261,0.557252476183241,0.147,0.178
"ENSMUSG00000032512","Wdr48",-0.165,5.462,0.358514227960656,0.557252476183241,0.152,0.15
"ENSMUSG00000090641","Zfp712",-0.374,2.226,0.358584286551422,0.557313680236163,0.121,0.332
"ENSMUSG00000062794","Zfp599",0.491,0.773,0.358658309072236,0.557381034051001,0.099,0.422
"ENSMUSG00000087598","Zfp111",0.395,1.861,0.358794593529262,0.557497433435887,0.114,0.347
"ENSMUSG00000017639","Rab11fip4",-0.197,5.535,0.358771618608277,0.557497433435887,0.173,0.18
"ENSMUSG00000057156","Homez",-0.347,2.417,0.358831555231576,0.557507173828274,0.12,0.308
"ENSMUSG00000074582","Arfgef2",-0.17,6.658,0.358879025938367,0.557533238722587,0.196,0.156
"ENSMUSG00000045509","Gpr150",0.908,-2.277,0.359188060020835,0.557536482842116,0.069,0.578
"ENSMUSG00000012187","Mogat1",1.045,-2.22,0.35912877338363,0.557536482842116,0.079,0.738
"ENSMUSG00000043366","Olfr78",-1.575,-1.802,0.358950198356194,0.557536482842116,0.132,1.25
"ENSMUSG00000031891","Hsd11b2",0.507,0.331,0.359016681222984,0.557536482842116,0.09,0.425
"ENSMUSG00000041617","Ccdc74a",0.528,0.827,0.359158494435112,0.557536482842116,0.108,0.456
"ENSMUSG00000053333","Dis3l2",-0.207,4.528,0.3590316626103,0.557536482842116,0.142,0.187
"ENSMUSG00000063884","Ptcd3",-0.194,4.692,0.359076757707874,0.557536482842116,0.141,0.175
"ENSMUSG00000001065","Zfp276",0.177,5.555,0.359119613019425,0.557536482842116,0.163,0.161
"ENSMUSG00000021693","Kif2a",-0.164,5.611,0.359054858364955,0.557536482842116,0.157,0.149
"ENSMUSG00000061613","U2af1",0.163,5.989,0.359177743726683,0.557536482842116,0.17,0.149
"ENSMUSG00000034460","Six4",-0.484,0.268,0.35931235145342,0.557681752695883,0.085,0.395
"ENSMUSG00000070980","Actl7b",1.193,-2.274,0.359475239250699,0.557863457274679,0.088,0.868
"ENSMUSG00000032346","Ooep",-0.612,-0.694,0.359726686830271,0.557863457274679,0.078,0.453
"ENSMUSG00000034800","Zfp661",-0.34,2.274,0.359736548946175,0.557863457274679,0.113,0.298
"ENSMUSG00000051147","Nat2",0.333,2.426,0.359612236649771,0.557863457274679,0.116,0.293
"ENSMUSG00000042793","Lgr6",-0.349,2.863,0.359698068179158,0.557863457274679,0.136,0.316
"ENSMUSG00000024511","Rab27b",0.229,4.238,0.359728294740193,0.557863457274679,0.142,0.207
"ENSMUSG00000028383","Hsdl2",0.197,4.434,0.359497391652194,0.557863457274679,0.133,0.178
"ENSMUSG00000007950","Abhd8",-0.212,4.5,0.359630008716148,0.557863457274679,0.143,0.192
"ENSMUSG00000024270","Slc39a6",0.203,4.805,0.359585834493755,0.557863457274679,0.15,0.184
"ENSMUSG00000047989","Ino80c",0.189,4.84,0.359567515332105,0.557863457274679,0.143,0.172
"ENSMUSG00000045248","Med26",-0.215,4.19,0.359922884449296,0.558104769774374,0.133,0.194
"ENSMUSG00000011832","Evi5l",-0.227,4.171,0.360015247772126,0.558200338073658,0.139,0.205
"ENSMUSG00000008438","Adam21",-0.875,-2.46,0.360085778872196,0.558262042287006,0.064,0.597
"ENSMUSG00000038886","Man2a2",-0.187,6.002,0.360534700018379,0.558910326118787,0.183,0.172
"ENSMUSG00000040363","Bcor",0.172,6.094,0.360597012166235,0.55895921906362,0.179,0.157
"ENSMUSG00000026004","Kansl1l",-0.2,4.551,0.360803981635589,0.559201675148467,0.139,0.181
"ENSMUSG00000060012","Kif13b",0.17,5.313,0.360814998499231,0.559201675148467,0.149,0.155
"ENSMUSG00000033712","Ccar2",-0.157,6.086,0.360924319419865,0.559275664386831,0.168,0.145
"ENSMUSG00000030095","Tmem43",0.166,6.193,0.360901793262667,0.559275664386831,0.178,0.153
"ENSMUSG00000028841","Cnksr1",-0.383,2.299,0.360960419351061,0.55928389124735,0.125,0.343
"ENSMUSG00000020366","Mapk9",-0.166,5.645,0.361039450340234,0.55935862981747,0.159,0.152
"ENSMUSG00000063052","Lrrc40",0.215,4.262,0.361120200885976,0.55943601952178,0.136,0.194
"ENSMUSG00000090122","Kcne1l",-1.158,-2.592,0.361348307816766,0.55950308270256,0.078,0.759
"ENSMUSG00000023707","Ogfod2",-0.217,4.038,0.361331117531502,0.55950308270256,0.129,0.196
"ENSMUSG00000025607","Copg2",0.181,5.399,0.3612375304301,0.55950308270256,0.159,0.166
"ENSMUSG00000048251","Bcl11b",-0.166,5.773,0.361325249766768,0.55950308270256,0.163,0.152
"ENSMUSG00000032485","Scap",-0.163,6.327,0.361316699664062,0.55950308270256,0.18,0.15
"ENSMUSG00000023150","Ivns1abp",-0.176,8.326,0.36121730061223,0.55950308270256,0.232,0.163
"ENSMUSG00000000738","Spg7",0.163,5.97,0.361518976118546,0.559719628555853,0.168,0.15
"ENSMUSG00000050555","Hyls1",-0.274,3.372,0.36163704964687,0.559854714888413,0.129,0.247
"ENSMUSG00000059273","Zc3h4",0.187,5.314,0.361711530638746,0.559922297811674,0.159,0.172
"ENSMUSG00000061758","Akr1b10",0.197,4.649,0.361830909258109,0.560059363933897,0.14,0.179
"ENSMUSG00000092167","Gm3696",1.349,-2.739,0.361920747433044,0.560150686466753,0.085,0.976
"ENSMUSG00000030545","Pex11a",-0.333,2.641,0.361977740378799,0.560191162668527,0.123,0.298
"ENSMUSG00000085421","4732490B19Rik",1.373,-2.934,0.362289518816642,0.560625900475846,0.084,0.697
"ENSMUSG00000028057","Rit1",0.196,4.709,0.362446093287179,0.560820413874123,0.142,0.179
"ENSMUSG00000073144","4930599N23Rik",0.706,-1.433,0.362600432744252,0.560963653893757,0.071,0.531
"ENSMUSG00000022948","Setd4",-0.266,3.586,0.362572614501931,0.560963653893757,0.133,0.241
"ENSMUSG00000035203","Epn1",0.165,6.126,0.362700435741883,0.561070576972881,0.174,0.152
"ENSMUSG00000023930","Crisp2",-1.068,-2.27,0.362774701658995,0.561137671884015,0.079,0.805
"ENSMUSG00000099238","Mir7001",0.863,-2.161,0.362873601987009,0.561144587843256,0.068,0.619
"ENSMUSG00000027122","Arl14ep",0.239,3.758,0.362893594569205,0.561144587843256,0.129,0.216
"ENSMUSG00000042502","Cd2bp2",0.265,3.761,0.362902745727523,0.561144587843256,0.14,0.24
"ENSMUSG00000031386","Hcfc1",-0.166,7.176,0.362816166236552,0.561144587843256,0.206,0.154
"ENSMUSG00000060882","Kcnd2",-0.931,-2.562,0.362966345542728,0.561147391304632,0.065,0.55
"ENSMUSG00000019437","Tlcd1",-0.329,3.317,0.362966275495039,0.561147391304632,0.146,0.3
"ENSMUSG00000051703","Tmem198",-0.369,2.106,0.363031716560843,0.561200689328609,0.115,0.326
"ENSMUSG00000072762","4930522L14Rik",-0.314,2.614,0.363180978694019,0.561383652199656,0.116,0.281
"ENSMUSG00000037346","Hrh4",-0.703,-0.87,0.363214379628623,0.561387507792232,0.083,0.57
"ENSMUSG00000031583","Wrn",-0.168,5.334,0.363251190101563,0.561396632094341,0.148,0.154
"ENSMUSG00000040462","Os9",0.166,7.8,0.363344907762641,0.561493696154553,0.22,0.154
"ENSMUSG00000050545","Fam228b",-0.675,-0.967,0.363653854247891,0.561923318465222,0.078,0.546
"ENSMUSG00000040822","1700123O20Rik",0.194,4.49,0.363697047779853,0.561942257219569,0.133,0.176
"ENSMUSG00000040550","Otud6b",-0.201,4.608,0.363965654697205,0.56230944560007,0.141,0.183
"ENSMUSG00000025266","Gnl3l",-0.169,5.197,0.364053738518591,0.562397695734962,0.144,0.155
"ENSMUSG00000031959","Wdr59",0.25,3.864,0.364372699892237,0.562824407089979,0.137,0.228
"ENSMUSG00000019054","Fis1",0.167,6.192,0.364391930597784,0.562824407089979,0.177,0.155
"ENSMUSG00000055435","Maf",0.205,5.291,0.364442035989184,0.562853936034992,0.168,0.188
"ENSMUSG00000025241","Fyco1",-0.174,5.865,0.364554107492585,0.562979153927506,0.17,0.161
"ENSMUSG00000042846","Lrrtm3",-0.803,-1.713,0.364613740980626,0.563023377639386,0.073,0.56
"ENSMUSG00000025731","Mettl26",0.256,3.684,0.36485363177814,0.563345917002562,0.133,0.233
"ENSMUSG00000026785","Pkn3",-0.293,4.018,0.36520381082278,0.56383867571483,0.158,0.27
"ENSMUSG00000046185","Zfp84",-0.227,3.945,0.365303239614855,0.56394424990347,0.129,0.207
"ENSMUSG00000063652","Slc22a21",-0.349,2.407,0.365526967565996,0.564193732058868,0.119,0.315
"ENSMUSG00000048439","Nupl2",-0.312,2.735,0.365513516252404,0.564193732058868,0.12,0.281
"ENSMUSG00000074651","Mcidas",-1.026,-2.255,0.365741927616971,0.564201921937764,0.078,0.675
"ENSMUSG00000097076","Platr7",-1.044,-2.061,0.365707232037931,0.564201921937764,0.083,0.765
"ENSMUSG00000098197","BC051537",-0.695,-1.019,0.365612823964759,0.564201921937764,0.079,0.535
"ENSMUSG00000092349","Platr17",0.523,0.126,0.365688357328261,0.564201921937764,0.086,0.443
"ENSMUSG00000040146","Rgl3",0.943,0.571,0.365719667645049,0.564201921937764,0.162,0.826
"ENSMUSG00000033669","Zfp7",0.228,3.825,0.365749704405261,0.564201921937764,0.126,0.207
"ENSMUSG00000027940","Tpm3",0.17,9.207,0.365576778094559,0.564201921937764,0.237,0.159
"ENSMUSG00000026835","Fcnb",0.878,-2.258,0.365783623921415,0.564206330240199,0.068,0.59
"ENSMUSG00000051048","P4ha3",0.469,1.729,0.365835889688109,0.564239033734806,0.126,0.419
"ENSMUSG00000011589","Fsd1",-1.36,-3.059,0.366007237832325,0.564455380199214,0.08,0.645
"ENSMUSG00000021590","Spata9",-1.063,-2.447,0.366129285209545,0.564507112763314,0.075,0.788
"ENSMUSG00000057411","Fam173a",0.192,4.747,0.366134017587789,0.564507112763314,0.14,0.176
"ENSMUSG00000034659","Tmem109",-0.156,6.023,0.366085190731297,0.564507112763314,0.164,0.145
"ENSMUSG00000087455","5330411J11Rik",0.849,-2.047,0.366240162855944,0.564622841462856,0.069,0.61
"ENSMUSG00000074909","Ranbp6",-0.222,4.444,0.36635023561833,0.564744604919914,0.145,0.204
"ENSMUSG00000036975","Tmem177",0.361,1.688,0.366493732875222,0.564917868630815,0.099,0.32
"ENSMUSG00000070737","Tmem35b",0.302,2.83,0.366653817185005,0.565116668251882,0.119,0.274
"ENSMUSG00000093044","Snord8",1.171,-2.676,0.366780990451287,0.565120867805342,0.078,0.643
"ENSMUSG00000027487","Cdk5rap1",-0.286,3.127,0.366735492901873,0.565120867805342,0.124,0.261
"ENSMUSG00000059540","Tcea2",-0.287,3.217,0.366777294022042,0.565120867805342,0.128,0.261
"ENSMUSG00000026932","Nacc2",-0.235,3.75,0.36669004906127,0.565120867805342,0.126,0.214
"ENSMUSG00000019814","Ltv1",-0.18,5.082,0.366859619218342,0.565194073238504,0.146,0.166
"ENSMUSG00000008730","Hipk1",-0.202,8.223,0.366930303708132,0.565255028119287,0.232,0.189
"ENSMUSG00000017167","Cntnap1",-0.344,2.088,0.367052856959239,0.565395869556277,0.107,0.306
"ENSMUSG00000021686","Ap3b1",0.172,6.45,0.367206022543236,0.565583837316658,0.187,0.16
"ENSMUSG00000017344","Vtn",-0.873,-1.144,0.367493945030705,0.56594173140207,0.092,0.722
"ENSMUSG00000062031","Pgghg",0.18,4.983,0.36750070039019,0.56594173140207,0.142,0.166
"ENSMUSG00000030172","Erc1",0.212,4.23,0.367608123924608,0.566059169461392,0.132,0.194
"ENSMUSG00000034317","Trim59",-0.171,5.368,0.367715942604398,0.566177196021554,0.15,0.158
"ENSMUSG00000045100","Slc25a26",0.336,2.258,0.367829173447893,0.566303535048951,0.111,0.301
"ENSMUSG00000029213","Commd8",-0.269,3.74,0.36789326755115,0.566354208983735,0.139,0.247
"ENSMUSG00000087385","Frg2f1",-0.394,1.617,0.367954554013343,0.566400552465962,0.105,0.353
"ENSMUSG00000042726","Trafd1",0.164,6.7,0.368069679360254,0.566529756452814,0.189,0.154
"ENSMUSG00000039480","Nt5dc1",-0.177,4.872,0.36825431200579,0.566765914529161,0.136,0.163
"ENSMUSG00000071256","Zfp213",-0.325,3.006,0.368380534630082,0.566912143609321,0.132,0.298
"ENSMUSG00000024384","Iws1",-0.18,4.934,0.368473534104539,0.567007224116811,0.14,0.167
"ENSMUSG00000064128","Cenpj",-0.257,3.529,0.368647858355591,0.5671793748239,0.127,0.235
"ENSMUSG00000047260","Emc6",0.185,4.825,0.368631129233821,0.5671793748239,0.139,0.171
"ENSMUSG00000034210","Efcab14",-0.166,5.208,0.368735736462172,0.567266529778851,0.142,0.153
"ENSMUSG00000055214","Pld5",-0.689,-1.034,0.368821036416465,0.567349704053919,0.078,0.554
"ENSMUSG00000034177","Rnf43",-0.266,3.86,0.368889459419298,0.567358860363431,0.142,0.245
"ENSMUSG00000028187","Rpf1",-0.227,4.252,0.368876534262056,0.567358860363431,0.14,0.208
"ENSMUSG00000020455","Trim11",-0.17,5.999,0.36895172219605,0.567406577086533,0.171,0.159
"ENSMUSG00000039849","Pcif1",-0.167,6.786,0.368993994974275,0.56742354594588,0.193,0.157
"ENSMUSG00000031104","Rab33a",0.665,-1.595,0.369087739369064,0.567471618241043,0.064,0.494
"ENSMUSG00000049580","Tsku",-0.514,1.597,0.369069344176759,0.567471618241043,0.13,0.464
"ENSMUSG00000021239","Vsx2",0.599,-1.041,0.369179098180658,0.567556005690544,0.069,0.482
"ENSMUSG00000101609","Kcnq1ot1",0.178,4.813,0.369205117993805,0.567556005690544,0.134,0.164
"ENSMUSG00000061928","Dsg1b",1.288,-2.958,0.369332118192991,0.567703189883853,0.077,0.715
"ENSMUSG00000043629","1700019D03Rik",-0.526,1.028,0.369462085951286,0.567823650243603,0.113,0.474
"ENSMUSG00000039699","Batf2",0.451,1.142,0.369473008270708,0.567823650243603,0.102,0.401
"ENSMUSG00000026482","Rgl1",-0.185,5.389,0.369572086506041,0.567927866268674,0.159,0.172
"ENSMUSG00000030243","Recql",-0.188,4.977,0.369667725268431,0.568026779610504,0.146,0.174
"ENSMUSG00000071434","9230019H11Rik",0.711,-1.558,0.369733614187454,0.568028768372606,0.069,0.541
"ENSMUSG00000084781","D930015M05Rik",-0.615,-0.449,0.369772620202322,0.568028768372606,0.084,0.515
"ENSMUSG00000034617","Mtrr",-0.232,3.889,0.369789798041701,0.568028768372606,0.129,0.214
"ENSMUSG00000000538","Tom1l2",-0.165,5.609,0.369794108456621,0.568028768372606,0.155,0.154
